14.5,2.186325554,0.35566905,-1.372102096,-1.372102096,0.398410614,0.328403484,0.135327402,-0.112742435,0.119891332,0.083780382,0.665766058,0.119567584
14.6,2.225454105,0.38891069,-1.358704683,-1.358704683,0.384292941,0.336401208,0.132618732,-0.115585864,0.115899922,0.072693674,0.689904456,0.040257183
14.7,2.263211162,0.422946563,-1.34567637,-1.34567637,0.370997723,0.344303033,0.127945399,-0.117322496,0.112211756,0.060750974,0.713798783,0.013786802
14.8,2.299683313,0.457769428,-1.33323984,-1.33323984,0.358608576,0.352134081,0.120783,-0.117979393,0.108821628,0.047513477,0.737354175,0.004969265
14.9,2.33496834,0.493366439,-1.32140158,-1.32140158,0.347269399,0.359762944,0.115979827,-0.117520631,0.105568328,0.037958957,0.760300825,0.002031548
15,2.369174058,0.529710403,-1.310069482,-1.310069482,0.337039673,0.367039473,0.110659553,-0.115998294,0.102288024,0.028842787,0.782218609,0.001018932
15.1,2.402416378,0.566755704,-1.299356754,-1.299356754,0.328022194,0.373749955,0.103592251,-0.113415944,0.098769703,0.018891206,0.802590434,0.000600475
15.2,2.434824436,0.604432449,-1.28927409,-1.28927409,0.320376432,0.379626874,0.098058241,-0.109720111,0.094769653,0.011468076,0.820850816,0.000456683
15.3,2.466540694,0.642645858,-1.279860816,-1.279860816,0.31420955,0.384440989,0.09020465,-0.104914983,0.090106803,0.002467677,0.836453288,0.000402058
15.4,2.497721161,0.681276144,-1.271142283,-1.271142283,0.309681498,0.38792472,0.084163864,-0.098951536,0.084579853,-0.003819877,0.848878419,0.000334727
15.5,2.528535816,0.720178659,-1.262844477,-1.262844477,0.306910164,0.389850654,0.081790877,-0.091827716,0.078047802,-0.005810876,0.857602146,0.000245164
15.6,2.559163484,0.759188417,-1.255485153,-1.255485153,0.30596007,0.390034274,0.06539524,-0.083595039,0.070426642,-0.021625425,0.862115315,0.000179158
15.7,2.589802118,0.7981119,-1.247322491,-1.247322491,0.30735151,0.387869468,0.097860204,-0.073844095,0.061219171,0.013002082,0.859464171,1.043414347
15.8,2.62079081,0.836591591,-1.239550304,-1.239550304,0.313178744,0.380904804,0.057593401,-0.060632451,0.04813259,-0.02856493,0.846773933,1.393717027
15.9,2.652562645,0.874155507,-1.234497146,-1.234497146,0.322851241,0.369691835,0.043483168,-0.044896709,0.032106362,-0.03981867,0.824491743,1.511140829
16,2.685462656,0.910405904,-1.230656937,-1.230656937,0.335594713,0.354724244,0.033335656,-0.027663566,0.013928135,-0.045984315,0.793948069,1.550697716
16.1,2.719751606,0.944996365,-1.227465228,-1.227465228,0.350496163,0.336581092,0.030512536,-0.00999576,-0.005607831,-0.044209003,0.756596423,1.564024541
16.2,2.755616283,0.977625626,-1.224773985,-1.224773985,0.366994457,0.315580849,0.023324589,0.00750211,-0.02604729,-0.04697605,0.713825192,1.568515221
16.3,2.793175326,1.008038955,-1.222606165,-1.222606165,0.384271612,0.292324616,0.020041848,0.024029054,-0.046698795,-0.045561186,0.666744852,1.570027747
